cardID,bigint1
90357,542656621317404
90360,405802600645478
90361,405317367980742
90362,343911330194621
90363,328194188914317
90364,539357742943480
90365,471248249193278
90366,413784537605966
90367,418988586912945
90368,368184620430178
90369,344130099916059
90370,486246322332492
90371,345479408175558
90372,246888083025360
90376,560752231270463
90377,523475136307678
90378,554865133372012
90379,453139650472370
90380,503701315299666
90381,528646240374216
90382,411282078314092
90383,539602705984966
90384,429807715624946
90385,472917296296517
90386,480080009939230
90387,495457681291356
90388,551486789282908
90389,528354377525334
90390,129377807149332
90391,388724985510129
90392,272022015583280
90393,246879459057423
90394,240250254578545
90395,106218939775975
90396,407099418398622
90397,537077773422352
90398,467262945598640
90399,538950351366502
90400,468478147399134
90401,497593945237133
90402,354449459800783
90403,352424605837646
90404,497949521754332
90405,355230628049355
90406,467056715232275
90407,521926634851142
90409,562469335812880
90410,541698886257430
90411,562023634478180
90412,418298538634248
90413,495865566367000
90414,349980831570769
90415,451800904967755
90416,133025622394509
90417,537593572805525
90418,249336152526685
90419,231946920464148
90420,271240528291396
90421,562610953460785
90422,473146640749388
90423,543168519915911
90424,234806809365788
90425,428309034705089
90426,477793969222661
90427,484752733297476
90428,373179173839343
90429,289543707101357
90430,373591769624696
90431,355584049456232
90433,372015393356108
90434,420099562392086
90435,387860973555545
90436,411516795674950
90437,311114707395269
90438,484854730099992
90439,369526794545111
90440,332722689355604
90441,557061614554768
90442,279298640438084
90443,490962142858326
90444,255173560782750
90445,187277919243726
90446,471521539171529
90447,513392792316774
90448,301881235050012
90449,284000884068297
90450,411343804374274
90451,408318387762508
90452,139005715655748
90453,208964554302798
90454,280190954857545
90455,255848535517127
90456,501178547080560
90457,324481622451528
90458,345698589979840
90459,486036391911630
90460,460408835479793
90461,537478810248221
90462,535003278503174
90463,530845283611332
90464,417556898366809
90465,417022414015552
90466,544112362203027
90467,471389448186194
90468,460220559618374
90469,236186814530697
90470,491281320586514
90471,271528023035029
90472,137466713875517
90473,111477080557468
90474,124670952703768
90475,125015832366701
90476,538950920555333
90477,273441114122757
90478,474479828620496
90479,487240075988244
90480,487983609885776
90481,549499648128528
90482,539675682114325
90485,356469298647604
90486,55814595219440
90487,539795978915013
90488,341744973880586
90489,253803448044636
90490,473345312026961
90491,257936449215571
90492,359160651609476
90493,497613220504260
90494,539263625361856
90495,530536345816392
90496,543283534686640
90497,537124776114224
90498,538846785468813
90499,541584959385932
90500,275861640917189
90502,342098607414470
90503,60624165477606
90504,60624167574726
90505,123435007480822
90506,117043285350987
90507,129264616168542
90508,264394582997035
90509,264318652455203
90510,399617838750785
90511,328148511300179
90512,65091360939147
90513,68664773777939
90514,68664773777939
90515,68664773777939
90516,68664773777939
90517,68664773777939
90518,68664773777939
90519,68664773777939
90520,68664773777939
90521,68664773777939
90522,68664773777939
90523,68664773777939
90524,68664773777939
90525,65091360939147
90526,115325899512675
90528,117867984132691
90529,135460103069203
90530,261908406950420
90531,155636305023666
90532,543176090903646
90533,209029216002407
90534,372136849531918
90535,377394398574664
90536,204802306403830
90538,366244933582428
90539,300761854294386
90540,92848196961614
90541,330073717975852
90542,288387295603172
90543,390292333955026
90544,511106626636922
90545,350045267102281
90546,470941577299787
90547,267063400876862
90548,387884042264345
90549,400916980989078
90551,386045578413336
90552,505879662902814
90553,546325269860231
90554,537370348424401
90555,537218929007811
90556,314759385091533
90557,413416865720043
90559,548669600679850
90560,521701772812617
90561,302062424809827
90562,539727663385028
90563,134880635303572
90564,466214555928519
90565,472846000099144
90566,391175337980749
90567,288234335613358
90568,354072506497248
90569,297569504573553
90570,394610460386776
90571,530157239968066
90572,530122066552264
90573,407187463366090
90574,528597762682981
90575,544194000202993
90576,398992952135536
90577,464771989074256
90578,260296774436682
90579,537390761299397
90580,537079249684947
90581,414464505761460
90582,292954243681262
90583,467229156839238
90584,277906996408001
90585,436064312315463
90586,78369327494752
90587,173479275424841
90588,2334822175350
90589,513027769737832
90590,94331153310380
90591,2334822175350
90592,222486903671225
90595,520313508759296
90596,279551964712223
90597,398255287986407
90598,534737576536676
90599,542742827639904
90600,472919575072324
90601,285070660611523
90602,289820854599010
90603,398701873319461
90604,280117923910549
90605,415981044614797
90606,411582997198144
90607,486499974663625
90608,544000705688804
90609,270690721719373
90610,269042301002065
90611,279366852895949
90612,349120748058965
90613,418833551994130
90614,340101455983063
90615,410397428272522
90616,484785905421953
90617,284575427980700
90618,133011173174338
90619,403435195698724
90620,293424120500123
90621,466678293912514
90622,59300828948140
90623,363695834955000
90624,553668933067622
90625,517479303368087
90626,412931511290864
90627,529617118305078
90628,518484618644084
90629,464566082260884
90630,313265004032741
90631,281850810187207
90632,303454491554636
90633,24454728041884
90634,324132791569636
90635,132458288555783
90636,471645535388446
90637,260240689587654
90638,216336419346706
90639,310558946299330
90640,495657638476404
90641,468611985869894
90642,529995519187737
90643,451027827960278
90644,508614783295840
90645,541531435477275
90646,543386781503302
90647,414416446473501
90648,409212154723093
90649,526374174624914
90650,418884305290182
90651,398330467618541
90652,556993023412036
90653,528465781487845
90654,346011074693894
90655,405582518283170
90656,359214051388439
90657,293215026163228
90658,375311922104951
90659,10341370846328
90660,379848403662405
90661,385114975091651
90662,418194410415178
90663,486414069574860
90664,494971277175153
90665,473220351960644
90666,543989984300820
90667,407667744319338
90668,342473956404298
90669,89848253671554
90670,355999876401694
90671,498650803324928
90672,352439972543164
90673,213946123372635
90674,474444849702081
90675,521776677592121
90676,532908160102754
90677,557061715032180
90678,500989832874932
90679,232579081391793
90680,387153081703381
90681,375146232330692
90682,409592937590201
90683,361722299517839
90684,358943460822830
90685,138888681966683
90686,279488181946640
90687,543164541428937
90688,466440719615085
90689,392129483845324
90690,279436088223564
90691,257585756605206
90692,277769922513233
90693,539110892335430
90694,398118397338443
90695,398708710316179
90696,261760154554202
90697,359980483220677
90698,285624929702727
90699,81456149939449
90700,362427843301041
90701,341073968879911
90702,117129313135823
90703,330301111570420
90704,537391869234582
90705,389287941394353
90706,124068885112269
90707,102054208538567
90708,537232374703555
90709,339964504520357
90712,468393059110815
90713,553175579500644
90715,420082392834526
90716,420090863258572
90717,543456485484830
90718,528733067628341
90719,107837374003010
90720,115401888925661
90721,270841559246912
90722,415668287387897
90723,137206078228532
90724,418780967382285
90725,34070936769807
90726,269041111346264
90727,539383656504417
90728,539616371050700
90729,539589865175302
90730,321723710370712
90731,539607785408563
90732,532786435645214
90733,225163964358047
90734,258991134158029
90735,532786501705022
90736,262512732655324
90737,541548465866832
90738,430519828875109
90739,226340874508298
90740,228196199601337
90741,240284380878073
90742,228196199601337
90743,181260822224958
90744,398648817176546
90745,398281313367911
90746,273510013036918
90747,132908898475681
90748,269368827390501
90749,376753662485705
90750,91286302974652
90751,301878590949838
90752,306933918753380
90753,307502135652515
90754,96330891949262
90755,360144981252748
90756,307106616281145
90757,289840190468329
90758,289198399087032
90759,289441977737699
90760,307367960404461
90761,285421929066930
90762,307445257263116
90763,289578194850986
90764,307174944546912
90766,528006376238990
90767,544258551184643
90768,440116429777861
90769,384950285896439
90770,433727467856590
90771,539293473245476
90772,484202179997083
90773,543675914429649
90774,543317935254225
90775,543353407447620
90776,279674198856228
90777,552939602911345
90778,407813990193973
90779,373758097104956
90780,213083995545882
90781,161754943274009
90782,94338633249848
90783,23946811994398
90784,542120853146775
91134,513221807909468
91135,411407809816781
91136,218010768218419
91137,394399544074956
91138,418406194587979
91139,384887237323461
91140,321234947485253
91141,389783906758381
91142,538885302942780
91143,354960447252818
91144,106125129117067
91145,248095721299318
91146,22953427528687
91147,306657047158348
91148,367918595471458
91149,389597445271118
91150,227105475934578
91151,429588594110022
91152,301838346570876
91153,512839384868976
91154,495492175743174
91155,73286525379788
91156,332623898730967
91157,288755618352799
91158,337093083417684
91159,218653401093197
91160,354762041706644
91161,77961324596558
91162,297551983884401
91163,218266050842078
91164,218387113128161
91165,499255191543533
91166,486964637485462
91167,480079800148848
91168,202608684457447
91169,506364068611725
91170,543829460722769
91171,536215795535436
91172,534951500737009
91173,412221591925088
91174,515916709518001
91175,412201039772276
91176,297509098120651
91177,552560841026160
91178,360397277026400
91179,390153371528514
91180,271328317156368
91181,235912327597124
91182,78918626894245
91183,302947918349997
91184,355859770274918
91185,307518761935299
91190,285178160059944
91191,306895535216690
91192,92013727985889
91193,311743986476679
91194,306109014153893
91195,373176497955224
91196,307515528269989
91197,539990122170401
91198,529831973553963
91199,215017593910820
91200,494570286356758
91201,426357888444801
91202,360189886488898
91203,288539854286107
91204,91874135749412
91205,536068501616736
91206,105773434331948
91207,465121033282112
91208,67788753957569
91209,346720841049674
91210,56174044985876
91211,71978987600136
91212,240329567298762
91213,227110228437092
91214,251359684059235
91215,247118610398328
91216,189165230982447
91217,541007312361879
91218,224889175595411
91219,467091575678291
91220,541625582413251
91221,229529816604269
91222,539605337645775
91223,224897752998727
91224,472878203456839
91225,538816854844998
91226,473345360973763
91227,459653119723278
91228,468948053037008
91229,489905614155082
91230,263077648387128
91231,486108998608594
91232,470063016960870
91233,467847731075507
91234,468757988923956
91235,474469384713042
91236,487535060196300
91238,106557489514606
91239,128589223374870
91240,378800956357539
91241,211731210002169
91242,140439142670419
91243,125746467338486
91244,329428609215116
91245,5363658435311
91246,105670640314777
91247,189130872227631
91249,392779426195662
91252,289508595347653
91258,497640334437401
91368,367816906431992
91369,543798854888657
91370,372822809899467
91385,464668653866270
91386,465218431134793
91388,138250803846220
91391,324694657049168
91392,72421366412080
91393,306693348624780
91396,536076780047964
91397,267067661700804
91398,98436693937630
91399,488603055801221
91400,280968483523729
91401,532717783276862
91410,289647707574456
91460,270915573525864
91594,3281032662069
91595,311247448909298
91596,41217877527819
91597,481401689530663
91598,324695429850725
91599,389945652689127
91600,500892393744948
91601,558306033415689
91602,228827993633502
91603,536294372592096
91604,529155160706519
91605,41170177662433
91606,261620111593858
91607,133938511196440
91611,28028840462026
91612,454052334442115
91614,40669594076414
91655,466438882584769
92168,505512875123730
92169,29270630387148
92170,409727238191204
92171,353508147550901
92172,393191743098014
92173,295271699203997
92174,266952128138158
92175,287569844039067
92176,367842985306448
92177,371883294730318
92178,499816760043802
92179,219659694274795
92182,495368700492259
92184,358813996430569
92185,514052410063202
92186,129940952755305
92187,306347810180171
92190,325039935671376
92192,236315953913988
92193,305934604443974
92194,389736277189985
92195,395434452299078
92196,356120569778022
92197,407812986129044
92198,508649091832900
92199,508645113472354
92200,530879601387990
92201,213980003657839
92202,511004806980680
92203,490481663741510
92204,224975187096231
92205,509684174741782
92206,139167236579778
92207,516844604584930
92208,266919435800467
92209,261181633469552
92210,372353767591876
92211,403279327267614
92212,372619424853112
92213,360361857803846
92214,372491935883065
92215,373351760923848
92216,126362686808645
92217,335327577744199
92218,408921843304805
92219,319895318051184
92220,495767415238770
92221,496478215621712
92222,403304108304706
92223,495628818007725
92224,364589809796722
92225,522906016585776
92226,539332184007873
92227,499313823770928
92228,536024978344357
92229,496745497587936
92230,354959882738343
92231,462484674210654
92232,174379232036175
92233,368431281883314
92234,318949560323463
92235,441467797395636
92236,411831778453521
92237,368215275882567
92238,478036489053453
92239,499775803368774
92240,477056021060793
92241,546359742337596
92242,355415681540902
92243,285077613433702
92244,95857447680099
92245,355415195002540
92246,355415195264652
92247,505290523814924
92248,285631283223704
92249,391181583163617
92250,355999858175034
92251,355999589738854
92252,353939348150404
92253,527925047637866
92254,122058932344986
92255,73972185591980
92256,12535996937674
92257,272010690248264
92258,257681905186912
92259,253008340127421
92260,348146871198955
92261,211664562442193
92262,533021253492928
92263,251555525403456
92264,262157473032785
92265,506364214250907
92266,235347595207651
92267,559106372495988
92268,467127573751748
92269,322630442581052
92270,543349246043840
92271,473121958967881
92272,469272934066385
92273,467437785893916
92274,361974927475996
92275,467161363034569
92276,539981980657905
92277,472108330709233
92278,147677497535925
92279,472520651237843
92280,468998790231635
92281,486401193585100
92282,256492434417100
92283,261439450327444
92284,461035385427787
92285,539071982377941
92286,108812529519702
92287,75277600754742
92288,12906391752636
92289,71115057076631
92290,454873021451608
92291,266952129194542
92292,173829492442607
92415,389809325386840
92416,505524146559540
93183,402542191881062
93312,117603067734832
93313,134892174945859
93321,546334113540557
94134,506381244627425
94135,398076962660833
94136,414135897438514
94137,422947227236764
94138,543833222683430
94139,306399126796485
94140,411373191121613
94141,357896468691685
94142,288686599857614
94143,216361799067902
94144,363834612722760
94145,363310664671333
94146,376889878055782
94147,534979419612497
94148,306402033450084
94149,500961669548177
94150,495423167875652
94151,227105357820230
94152,289162298994804
94153,230775458062646
94154,319500660434369
94155,496529027489040
94156,538825602336849
94157,204070859189277
94158,225979943098803
94159,488360476708111
94160,533825835735717
94161,541617156935238
94162,273319273978023
94163,402790765329512
94164,407795470719897
94165,495767161959020
94166,552939483910020
94167,357810884823554
94168,271129518785472
94169,93353735371058
94235,377852029849495
94236,372344549228088
94237,376747963213676
94238,367920726175064
94239,403139995656804
94500,411797649967954
94501,407803288497772
94502,521396289762918
94503,534833357170809
94504,530814128294692
94505,540708651797541
94506,497637860973092
94507,531635538684996
94508,249372559115911
94509,302806387330620
94510,303104324150377
94511,373454355834382
94512,303377612383369
94513,302806184242411
94514,285214538925678
94515,371152983224460
94622,86730831611575
94623,556143739475168
94624,57527897423698
94625,313827655026532
94626,303476984053424
94627,539124262768043
94628,263380802230433
94629,539401707520291
94630,201524614759797
94631,537563788542767
94632,531895381297069
94633,546189215327853
94634,557332642205480
94635,382514240301684
94636,76684444974092
94637,285699834539456
94638,498645394667554
94639,373660763960332
94640,430212813806096
94641,147085376500272
94642,64277545120936
94643,337858484805954
94644,179322563797954
94645,248896186427081
94646,215628328103153
94647,543816568027584
94648,537502658997570
94649,547582970269470
94650,258200734412115
94651,508014074023624
94652,543247484496969
94653,244349869647013
94654,493308978066884
94655,264714192882405
94656,537427570501712
94657,227728177908939
94658,327728225838918
94659,468413888486068
94660,498704791794828
94661,473621522395616
94662,472848561712465
94663,468122887907024
94664,468414738786771
94665,480989300423717
94666,485425999576081
94667,257338747039193
94668,537297671592976
94669,275516132910162
94670,460210733554329
94671,466851052002055
94672,468723089459409
94673,488206929411343
94674,257614811017539
94675,467074949948228
94676,466971709582416
94677,472914867107398
94678,473344169997762
94679,484635538093255
94680,372957302430746
94681,106549255539798
94682,116944265362912
94683,383198521923770
94684,87382229068684
94685,300121288944284
94686,35247847503059
94687,204001341779405
94688,271095157981635
94689,116314748655495
94690,473345361245121
94747,495698045290516
94749,402726374366284
94750,355012385201389
94751,77848042612860
95284,155063260145965
95826,539358607092816
95885,405331349748792
95886,394222535236500
95887,376099943942353
95888,528596438183000
95889,497585089210569
95890,533860375615671
95891,387585026947297
95892,216069196119241
95893,354943465584801
95894,517371925997906
95895,506372860700748
95896,358022440340429
95897,359038909262791
95898,390906602835734
95899,357956373227874
95900,369021896898628
95901,360223303547363
95902,356900857789529
95903,177077658830733
95904,284171457870926
95905,360156781520742
95906,499775690287600
95907,530020947466941
95908,499770103437969
95909,356962937618022
95918,374891228525276
95919,511852980744935
95920,77576667211630
95921,112673214435929
95922,497775913228308
95923,389802508507108
95924,517757373636801
95925,508580271574228
95926,354960413715538
95927,429477140908499
95928,251355335047720
95929,429055194341041
95930,357114157213820
95931,517384948354253
95932,509752896841857
95938,448295943829574
95939,252385662038084
95940,499890196016336
95941,513264044024263
95942,359056997068056
95944,359264506282822
95945,394036277290054
95946,429675347035916
95947,499852893973592
95948,530639862056069
95949,500960995401926
95950,496741726837978
95951,231643044324421
95952,179140000327127
95953,366144932779513
95954,217203431315509
95955,269934585621939
95956,543841762468304
95957,253422036377676
95958,32764297075194
95959,530051231567013
95960,498676156615854
95961,539431659562117
95962,502844980586664
95963,490502762551445
95964,373454973177323
95965,403415726041456
95966,497705515108029
95967,501247424362818
95968,360155456494560
95969,499784782471342
95970,508065240348921
95971,543739509761240
95972,399033031726221
95973,530098260026437
95974,303326028515484
95975,497579945541708
95976,249438425133904
95977,372522343825988
95978,495416617005477
95979,534706927349069
95980,315317350631731
95981,228209227653220
95982,528741796948252
95983,251641124200788
95984,110684609573283
95985,530819545096524
95986,219659834811468
95987,499399657397350
95988,390924134538648
95989,493391527295814
95990,95926148746730
95991,182079623924518
95992,272819904417065
95993,529462599503033
95994,473413561500974
95995,165045367278627
95996,509662670277928
95997,531765129252264
95998,268055607903401
95999,356034913580548
96000,373315023023257
96001,496728773766474
96002,389249851388393
96003,250408036353301
96004,422664280845295
96005,56413179437465
96006,89947713944808
96007,307612735844888
96008,21297449000009
96009,255740480277689
96010,472911203706190
96011,130318745970628
96012,530527499992172
96013,202744442004963
96014,273092310743023
96015,233598142024883
96016,242494006243255
96017,260314856500319
96018,264575548067061
96019,124560603953627
96020,539157882215252
96022,468706972502935
96023,474307432864532
96024,273250816521413
96025,537391842174161
96026,257371948415472
96027,539157794205889
96028,487732631850644
96029,538994069474910
96030,467203830362257
96031,261976233797325
96032,476850546696389
96033,487199935968452
96034,275724438659910
96035,538813740591442
96036,473156188759490
96037,470166501761249
96038,255969751218097
96039,262800902907492
96040,473956239183171
96041,106615827467295
96042,123452101955280
96043,371057431959958
96044,388097770938959
96045,233756085936407
96046,530144974340813
96047,106290891288009
96048,83381569540508
96049,225061066699288
96050,82139060284849
96051,72323305127323
96052,94848261306228
96053,544030858782213
96054,495027824715964
96055,51220027108398
96056,64865130532145
96057,255919350653250
96058,109468389062465
96059,468691697039856
96060,462421598302915
96061,474444802935632
96062,437716475317847
96063,467025396556242
96369,293249285521734
96370,271906212623940
96371,236996794213952
96372,371658985290200
96373,474066048567459
96374,550619567038563
96375,268869712424266
96376,530691933366158
96377,289747844393363
96378,493550851881334
96379,388855241248446
96380,107336033967162
96381,507610541603569
96382,447334594847749
96383,545090329649185
96384,545089517678817
96385,359878482223562
96386,341042067995313
96387,91219416933516
96388,283916849580975
96389,394642681798725
96390,470065707715860
96391,138574485170892
96392,533007732128247
96393,84237129102585
96394,355999622699299
96395,377193629853453
96396,257304378800121
96397,542300912675298
96398,250933593164012
96413,90050900730906
96414,131177309808312
96415,264721594620221
96416,505385371183670
96417,308501951712783
96418,370402487035868
96419,532726377412964
96420,301634035723471
96421,499854676418628
96566,85103926041984
96567,473911096466627
96568,333448502687170
96569,350765810267591
96570,487174298842562
96572,333448494282179
96573,133717683974984
96574,74590570212378
96860,429642065222166
96861,270840878652037
96862,489012206287495
96863,208225485707845
96864,280186593008261
96865,473175052589584
96866,472041986525968
96867,210505185407617
96868,136073402251456
96869,485331793535427
96870,485750491193793
96871,419240770250176
96872,487410490585553
96874,276312715011267
96875,468191590247956
96876,543073255173140
96878,472522957442138
96880,538608502467604
96881,252350921890227
96882,336341683974251
96883,354407444426123
96884,277769603718677
96885,127436377515470
97047,244770607148568
97048,380904951093788
97049,496113430234567
97050,311330508023101
97051,429605998129602
97052,150476701515998
97053,526271615157220
97054,350353806347388
97055,301746014693695
97056,561365515006484
97057,337238287207319
97058,376879231641422
97059,338199296717412
97060,134374124704308
97061,258083199733504
97062,360432532589593
97063,78956786770272
97064,131594009975332
97065,96548928696425
97066,354887773479322
97067,96647754838496
97068,332147174864204
97069,530864294885456
97070,466610791805388
97071,544586177923088
97072,210028370519884
97073,469521836854733
97074,468688616352197
97075,277992162538390
97076,468423390524744
97077,247121569314008
97078,255723847694298
97079,107561742935144
97080,132858560518021
97087,381514579116944
97088,473725369297216
97090,353603905483209
97091,52797259579037
97092,497672195546732
97093,317514793413019
97699,264162058958606
97700,264162595824974
97701,264230770046734
97702,266361526812430
97703,548192989925134
97705,56898550276418
97706,436445337783574
97708,284106775392743
97709,47094880210335
97710,328329329368395
97711,539809763574727
97712,499506366542139
97713,23831923822282
97714,286897605234370
97715,32625869343563
97716,184054536865275
97717,196741858199033
97718,77960372684287
97719,485344809337997
97720,476514348254877
97721,485344801014428
97722,198623358953980
97723,198613707909992
97724,216453001186059
97725,365966739085835
97726,232318472388064
97727,240839440234611
97728,305631377467464
97729,519820787040976
97730,469392843981590
97731,471659781920820
97732,210297353200994
97733,210361612027702
97734,407567552160293
97735,88127075431923
97736,306136193578637
97737,326056588259912
97738,145324095634531
97739,57625639500990
97740,58136740698879
97741,525830832893485
97742,230440102187892
97743,57542511981769
97744,187488718138604
97745,191957360043244
97746,209480826856684
97747,66563170748599
97748,441969975270866
97749,556885523959316
97750,279090536387278
97751,422296948006109
97752,528232275430766
97753,387452106869999
97754,195466483265770
97755,177509736683885
97756,90083399381407
97757,159937301380454
97758,11171396571004
97759,46219445366380
97760,127854928571599
97761,93575976609433
97762,78286316058417
97763,78587116199492
97764,409939911701192
97765,393445089882748
97766,256820870711284
97767,529429424610102
97768,400953656817447
97769,361375771272491
97770,315655019314657
97771,446652844440993
97772,370155163225959
97773,394147657253267
97774,45158739254007
97775,54754252855622
97776,318816853635473
97777,205930895036304
97778,89498908734934
97779,336958854278813
97780,38417847975140
97781,103887804332225
97782,501321843411975
97783,128490650234216
97784,306331708967567
97785,202969298788637
97786,318844532170644
97787,394148130999880
97788,199334070686614
97789,542461403432975
97790,492980277471821
97791,312689770268140
97792,54829986013794
97793,119610381113423
97794,105911044528742
97795,63865223513231
97796,327756596778953
97806,543349472143589
97807,137955912014357
97808,55993791538119
97809,398304850095486
97810,251607389918996
97811,486900533201940
97812,485834185779022
97820,99787550910941
97956,377262233242824
97957,19298130021867
97966,262274714315334
97967,118623898377746
97968,118623898377746
97969,540238656676674
97970,118623898377746
97971,118623898377746
97972,118623898377746
97973,118623898377746
97974,118623898377746
97975,118623898377746
97976,430491662326114
97977,118623898377746
97978,211801441455166
97979,391233108981864
97980,283157246652783
97981,398683433668434
97982,118623898377746
97983,118623898377746
97984,262274714315334
97985,475371668329742
97986,211801441455166
97987,398683433668434
97988,269535193525510
97989,475371668329742
97990,118623898377746
97991,485920172547604
97992,430491662326114
97993,221903198958618
97994,320538484161640
97995,494555809460321
97996,307620993044287
97997,544872907681040
97998,429108355280251
97999,543833999059280
98000,133536032103138
98001,133536032103138
98002,133536032103138
98003,133536032103138
98004,133536032103138
98005,133536032103138
98006,496728950460212
98007,279329825917415
98008,377427932289761
98009,543042921753872
98010,469257782344448
98011,376920844540476
98012,133536032103138
98013,496728950460212
98014,273998575508420
98015,273998575508420
98016,273998575508420
98017,273998575508420
98018,403061463714883
98019,467692852485652
98020,279329825917415
98021,261533062936081
98022,133536032103138
98023,469257782344448
98024,468791913390912
98025,114104024013632
98026,215459520504077
98028,424387459685796
98029,203916642641626
98030,302866313969791
98031,220774531837796
98032,64336623005400
98037,517032124354136
98038,494295340870482
98039,388690309257653
98040,400905370890441
98041,405349678853208
98042,544872537536721
98043,405322694290148
98044,392486581576290
98045,407537092143192
98046,360137429375219
98047,499235160889521
98048,528460681252380
98049,380994864491609
98050,497576729934950
98051,493276778358508
98052,388004601736245
98053,374552506066339
98054,95207152248258
98055,355793117793677
98056,484248207527175
98057,235936017081546
98058,534483857633730
98059,230949313287143
98060,244178176367792
98061,473638414768400
98062,276203044294157
98063,372630449042537
98064,72451197675120
98065,390221637364857
98066,377775402086768
98067,508580972004212
98068,368186602692720
98069,389946398238253
98070,406695194407733
98071,214101436296631
98072,391319967894576
98073,390084150701388
98074,496754208575366
98075,268038357912729
98076,25558245986916
98077,355983749104748
98078,478541078744506
98079,303257945389065
98080,395582297613062
98081,360393602829594
98082,399948595481159
98083,368950828282404
98084,285615029251212
98085,7795061060809
98086,21401405771590
98087,249026123861524
98088,249172920672908
98089,294186430704664
98090,329592797535816
98091,7796023064138
98092,108162791062032
98093,126841822919010
98094,378567467670626
98095,72786404266671
98096,89356607241635
98097,471952377040916
98098,266600908116360
98099,21264074617930
98100,27964428395721
98101,435996373676514
98102,538885577550178
98103,508576043669745
98104,255684071285965
98105,256831401674932
98106,216474058505828
98107,544830214539376
98108,331638201931890
98109,216344040393342
98110,319689566658366
98111,194253677942171
98112,264920572196437
98113,524647727417708
98114,343612554072007
98115,442294544915660
98116,480044513175118
98117,3186731164720
98118,242622039386434
98119,468159393015378
98120,468788126746865
98121,539157282464451
98122,471891447658005
98123,539159497182288
98124,472665852279060
98125,469859410471137
98126,468706975652631
98127,539352752563009
98128,465116550631244
98129,470098029848548
98130,198527216663881
98131,536820934510999
98132,471474026158128
98133,80096200660837
98134,132782752766274
98135,65428602693695
98136,312304717350077
98137,26661567997311
98138,77686595394437
98139,237020524806648
98140,308363976886518
98141,207845490047639
98142,280994891125074
98143,321967821823328
98144,359866473760321
98145,538951233223744
98146,486036122603029
98168,544550717928913
98201,544035320804817
98317,96061574584229
98338,543146162008964
98345,543141934183172
98346,103821591982948
98368,341593144207845
98375,436286439338758
98514,263737007288656
98515,330784032066026
98516,553433523093631
98517,359449270563064
98518,441946426858633
98519,11870565259851
98520,441043383210873
98521,157582471137167
98522,164070412486747
98523,309242442837023
98524,286889960491875
98525,448909371917644
98526,517431646943256
98527,548966015044094
98528,358113071916355
98529,549142506174673
98530,15200992267598
98531,542564971319090
98532,312975259444720
98533,363996419311991
98534,222361285775132
98535,146325758212396
98536,478672378296776
98537,306731007507528
98538,366298991057438
98539,503500316425764
98540,276422763753769
98541,380304823037080
98542,463447538410935
98543,434402375157191
98544,104911095665077
98545,240985683693512
98546,40361652523087
98547,326638326938905
98548,77441318607258
98549,305181346866361
98550,422977764579784
98551,300644542650809
98552,551158511849774
98553,153003261060639
98554,9456980238649
98555,177414473556980
98556,296066904319567
98557,560970804364260
98558,446305378157926
98559,72010012738286
98560,535903843717137
98561,530241518000431
98562,266481799082913
98563,335598717221080
98564,519989985618529
98565,71758140027503
98566,436953922974782
98567,13949709046816
98568,532141974751251
98569,521467249056689
98570,450461698581811
98571,385939950503828
98572,553350100160761
98573,358526205820038
98574,459171183322137
98575,442090960669935
98576,414864542709781
98577,499647581110607
98578,506098629391283
98579,309177091201205
98580,280670970446851
98581,286869129430347
98582,451165334759849
98583,173422851277514
98584,1489459909117
98585,290837510385210
98586,228102530845922
98587,558364540017455
98588,423830313687393
98589,213016873190616
98591,113677347949682
98592,172228899090035
98593,461688471171976
98594,191059102292584
98595,95041374166379
98596,335667475737241
98610,56444557336027
98611,63216571518810
98612,65242828260414
98613,426311101724474
98614,319567338617323
98615,300651578341998
98616,136005610596962
98617,389531405797631
98618,109155810560767
98619,364684781234448
98620,350394841391820
98621,298503928201316
98622,373918277743323
98623,293577042848365
98624,432150425592477
98625,293880822997435
98626,134439515721675
98627,134975038203843
98628,431312548647776
98629,505807143367217
98630,294869964642402
98631,519814795402086
98632,487681298641073
98633,109714086466995
98634,408247028982899
98635,317815634107032
98636,263089668842041
98637,450160028674204
98638,257195737196745
98639,283518440590930
98640,186332677961872
98641,261198486900558
98672,118349095918274
98673,118349095918274
98674,118349095918274
98675,118349095918274
98676,118349095918274
98677,118349095918274
98678,118349095918274
98679,118349095918274
98680,118349095918274
98681,118349095918274
98682,118349095918274
98683,118349095918274
98692,557883172116625
98695,394248081432007
98696,533929003604367
98710,314277884948585
98711,314277884948585
98715,302179733827769
98716,302179733827769
98718,274479680003392
98719,274479680003392
98720,274479680003392
98721,274479680003392
98722,274479680003392
98723,274479680003392
98724,274479680003392
98725,274479680003392
98726,274479680003392
98727,274479680003392
98728,274479680003392
98729,274479680003392
98730,557883172116625
98731,299629184201655
98732,530742315535493
98733,266825015108430
98734,175081703974155
98943,37273273519821
98944,495159389164682
98945,299667259906615
98946,252426341814805
98947,118381585690884
98948,364662442364740
98949,299148156704214
98950,493193894177069
98951,106611665286819
99149,460339615943965
99150,477863078350095
99151,428030339431800
99152,405917490038242
99153,334892720541682
100489,516786787501401
100490,35932468094534
100491,343420972870988
100492,179662262306653
100493,152090490711676
100494,151781389406060
100495,160494463262005
100496,443989368789585
100497,499067793726821
100498,359981721900641
100499,349115206881571
100500,235096658031416
100501,459724626120488
100502,108788918634436
